SKU,title,description,currency,price,brand,url,primary_category,sub_category_1,sub_category_2
770426667,Grout-eez - Tile & Grout Cleaner For Floor Tiles 32oz,"<p>How would it feel to have less stress when you are cleaning your floors. What would it mean to you if you could save a lot of money? With our products, you can have all of that. Clean-eez is a heavy-duty professional strength cleaner that will take years of grime off of your grout (no need to spend lots of money trying different products that don't work. eliminate the frustration of trying to find the right product). this 2-in-1 cleaner gives you everything you need in one bottle to make your tile and grout look brand new. fall in love with your home again. makes stains almost magically disappear (no need to spend lots of money hiring a professional. why take the risk of having a stranger in your home).</p>",USD,19.95,Clean-eez,https://www.walmart.com/ip/Grout-eez-Tile-Grout-Cleaner-For-Floor-Tiles-32oz/770426667,Household Essentials,Cleaning Supplies,Cleaning Tools
567056491,9 Elements - Softener - liquid - bottle - 0.5 gal - lemon - machine ready,9 Elements softener - liquid - bottle - 0.5 gal - lemon,USD,23.99,9 Elements,https://www.walmart.com/ip/9-Elements-Softener-liquid-bottle-0-5-gal-lemon-machine-ready/567056491,Household Essentials,Laundry,Fabric Softener
783937686,"Doctor Proctors Fart Powder: Time-Travel Bath Bomb, Pre-Owned  Paperback  0857076337 9780857076335 Jo Nesbo",<b>This is a Pre-Owned book.</b>  All our books are in Good or better condition.<br><p></p><ul><li>Format: Paperback</li><li>Author: Jo Nesbo</li><li>ISBN10: 0857076337</li><li>ISBN13: 9780857076335</li></ul><br> <p>Doctor Proctors Fart Powder: Time-Travel Bath Bomb</p>,USD,4.29,Jo Nesbo,https://www.walmart.com/ip/Doctor-Proctors-Fart-Powder-Time-Travel-Bath-Bomb-Pre-Owned-Paperback-0857076337-9780857076335-Jo-Nesbo/783937686,Beauty,Bath & Body,"Bath Bombs, Bubble Baths & Soaks"
1896327332,"Downy Unstopable in-Wash Scent Booster Beads, Tide Original, 14.8 Ounce","<p> These small laundry scent beads work inside your washing machine to give your laundry up to 12 weeks of Tide freshness. Before adding clothes, simply shake as many Downy Unstoppables Beads with Tide Original Scent as desired into cap, and then toss into the washer drum. Use Downy Unstoppable beads along with your Tide laundry detergent and fabric softener for long-lasting freshness. Add to each load of laundry for fresh, delightful-smelling clothes, sheets, and towels. It's a fresh too feisty to quit. From wash until wear</p>",USD,28.92,Downy,https://www.walmart.com/ip/Downy-Unstopable-in-Wash-Scent-Booster-Beads-Tide-Original-14-8-Ounce/1896327332,Household Essentials,Laundry,Laundry Scent Boosters
49607004,"Schick Quattro Titanium Men's Razor Blade Refills, 6 Ct","We all have that friend we can rely on through thick and thin. Our Quattro Razor is that friend. It’s always there for you in times of stubble, providing a consistent, clean shave with its 4 titanium-coated blades. You won’t find a better shave for a better price.",USD,9.3,Schick,https://www.walmart.com/ip/Schick-Quattro-Titanium-Men-s-Razor-Blade-Refills-6-Ct/49607004,Personal Care,Shaving,Men's Razors and Razor Blades
828545579,"Quilted Napkins, 1-ply, 12 1/10 X 12, White, 200/pack, 8 Pack/carton","Wipe Away The Messiest Of Messes With A Soft Touch. Features Special Designer Prints. Material(s): Paper; Color(s): White; Width: 12 1/10""; Depth: 12"".",USD,72.02,Bounty,https://www.walmart.com/ip/Quilted-Napkins-1-ply-12-1-10-X-12-White-200-pack-8-Pack-carton/828545579,Industrial & Scientific,Food Service Equipment & Supplies,Disposables
133148520,3 Pack - Neutrogena Makeup Remover Cleansing Towelettes 25 Count Each,"Gentle, ultra soft cloths offer you superior cleansing and makeup removal.",USD,34.97,Neutrogena,https://www.walmart.com/ip/3-Pack-Neutrogena-Makeup-Remover-Cleansing-Towelettes-25-Count-Each/133148520,Beauty,Skin Care,Makeup Remover
1141214752,2 Sets of Clear Glass Mugs with Lid and Straw Lovely Glass Drinking Cups,"<strong>Description</strong><br>
<br>
This creative straw design cup looks great and is a great accessory for restaurants, homes, bars, bedrooms, etc. It is made of glass and wood and has a long service life. Exquisite and lovely style appearance, chic and delicate.<br>
<br>
<strong>Features</strong><br>
<br>
-Material:&nbsp;Glass ad Wood&nbsp;
<div>- Manufactured with nice material, which is wear-resistant and rust-proof.<br>
- Comfortable handle, fits hand feel, easy and convenient to hold.<br>
- With a literary atmosphere, without losing the atmosphere, which enhances the beauty of the home.&nbsp;<br>
- Lid design allows your coffee, milk to keep warm or cool for a longer time.<br>
- It can be used for juice, wine, tea, office, dining room, living room, it can be suitable for more occasions.<br>
&nbsp;</div>",USD,19.99,PINXOR,https://www.walmart.com/ip/2-Sets-of-Clear-Glass-Mugs-with-Lid-and-Straw-Lovely-Glass-Drinking-Cups/1141214752,Home,Kitchen & Dining,Dining & Entertaining
204091837,"Bright Starts 5-in-1 Your Way Ball Play - Jumbo Play Mat Converts to Ball Pit Baby Gym, Newborns to Toddlers - Totally Tropical (Green)","Bring the JOY of a ball pit right to your living room with the 5-in-1 Your Way Ball Play Activity Gym & Ball Pit from Bright Starts! With 5 ways to play, this activity mat is super flexible for whatever your baby’s age or stage needs. You can even adjust the plush walls down or up to fill the play gym with 40 colorful balls, making the joy last through the toddler years! Mom and dad can get in on the action (and get lots of co-play bonding time) by dropping the balls through the mesh canopy hole. As baby grows up, he can practice motor skills by dropping the balls himself! For younger babies, the jumbo playmat lays flat for tummy time (psst, we even added in a tummy time prop pillow). The cheerful elephant toy plays music and lights up to catch and keep baby’s attention. You’ll love the Totally Tropical fashion complete with toucans, palm trees and more. Playtime is all around with 6 additional toys: bead chaser, safari-themed crinkle toy, baby-safe mirror, flash cards, hanging leaf toy and bead rattle. Who’s ready to have a ball with Bright Starts?",USD,49.99,Bright Starts,https://www.walmart.com/ip/Bright-Starts-5-in-1-Your-Way-Ball-Play-Jumbo-Play-Mat-Converts-to-Ball-Pit-Baby-Gym-Newborns-to-Toddlers-Totally-Tropical-Green/204091837,Baby,Baby Activities & Gear,Baby Gyms & Playmats
232596620,Benamor Nata Nutritive Hand Cream 50ml/1.69oz,"<p></p>
<ul type=""disc"">
<li style=""color: black; mso-margin-top-alt: auto; mso-margin-bottom-alt: auto; line-height: normal; mso-list: l0 level1 lfo1; tab-stops: list .5in;"" class=""MsoNormal""><span style=""font-size: 7.5pt; font-family: &quot;Verdana&quot;,sans-serif; mso-fareast-font-family: &quot;Times New Roman&quot;; mso-bidi-font-family: &quot;Times New Roman&quot;;"">Nata hand cream      is inspired by a magnificent Portuguese pastry. Enriched with egg extract,      a powerful emollient with antioxidant properties, it deeply nourishes your      hands, leave them soft and sweetly perfumed. So Yummy!</span><p></p>

<p style=""mso-margin-top-alt: auto; mso-margin-bottom-alt: auto; line-height: normal;"" class=""MsoNormal""><span style=""font-size: 7.5pt; font-family: &quot;Verdana&quot;,sans-serif; mso-fareast-font-family: &quot;Times New Roman&quot;; mso-bidi-font-family: &quot;Times New Roman&quot;; color: black;"">Details provided by Benamor</span></p>
<p></p></li></ul>",USD,18.0,Benamor 1925,https://www.walmart.com/ip/Benamor-Nata-Nutritive-Hand-Cream-50ml-1-69oz/232596620,Personal Care,Bath & Body,Hand Creams
671392193,FRCOLOR Cartoon Dog Plush Toys Car Deodorant Bamboo Charcoal Bag Purify Auto Air Freshener Lessen Radiation Indoor Decoration Toys (Red),"Description
This item is well made of premium material for durable and practical use. Bamboo Charcoal also be known as ""No electricity air purifier"". It will release natural Phytoncide, keep your room or car fresh. With dog design, it is also for both home and car air purifier and decoration.
Feature
- Color: Red.
- Material: Cotton and bamboo charcoal.
- Size: Approx. 28 x 10 x 10 cm / 11.0 x 3.9 x 3.9 inch (L x W x H).
- Release natural phytoncide, keep your room or car fresh.
- Exquisite products, be of good quality and reasonable price, cost-effective.
- Absorb the harmful electromagnetic wave, convert to thermal energy and to avoid the second pollution.
- Place the bamboo charcoal around the the TV, computer and other appliances, can effectively prevent electromagnetic waves, keep human body healthy.",USD,7.65,Frcolor,https://www.walmart.com/ip/FRCOLOR-Cartoon-Dog-Plush-Toys-Car-Deodorant-Bamboo-Charcoal-Bag-Purify-Auto-Air-Freshener-Lessen-Radiation-Indoor-Decoration-Toys-Red/671392193,Household Essentials,Air Fresheners,Moisture Absorbers
1806550764,"Snuggle Plus SuperFresh Fabric Softener Dryer Sheets with Static Control and Odor Eliminating Technology, Original, 170 Count, 2 Boxes, 340 Total Sheets","Snuggle Plus SuperFresh fabric conditioner dryer sheets don’t just mask tough odor, they help eliminate it and provide long-lasting freshness! Enjoy the Snuggle benefits you love like static control and lint prevention plus specially formulated odor eliminating technology that attacks tough odors like body, pet, active, damp and outdoor odors. Winner of the 2017 Product of the Year award, Original is our first scent in the our line of odor fighting variants. Try our odor fighting regimen use SuperFresh Original liquid fabric softener, Snuggle Scent Shakes SuperFresh Original, and SuperFresh Original dryer sheets. This package includes two boxes of 200 Snuggle Plus SuperFresh Original dryer sheets, enough for 340 loads.",USD,11.97,Snuggle,https://www.walmart.com/ip/Snuggle-Plus-SuperFresh-Fabric-Softener-Dryer-Sheets-Static-Control-Odor-Eliminating-Technology-Original-170-Count-2-Boxes-340-Total/1806550764,Household Essentials,Laundry,Dryer Sheets
42371340,"Tim Hortons 100% Arabica Medium Roast Whole Bean Coffee, 12 oz, (Pack of 6)","<p>Tim Hortons coffee is an ideal addition to your morning routine. It is made from 100 percent arabica beans known for a complex, refined flavor profile as a result of a slow growing process. Tim Hortons medium coffee is selected from several of the world's most renowned coffee-growing regions, these beans are expertly blended and roasted with care. The coffee comes in a convenient pack of 6 and must be ground before use.</p>",USD,47.06,Tim Hortons,https://www.walmart.com/ip/Tim-Hortons-100-Arabica-Medium-Roast-Whole-Bean-Coffee-12-oz-Pack-of-6/42371340,Food,Coffee,Arabica Coffee
935578791,"Gillette Skin Ultra Sensitive Shave Mousse, 8.1oz","Experience a close shave without sacrificing comfort with Gillette SKIN Ultra Sensitive Shave Mousse. It instantly lathers into an extra-cushioning foam that forms a comfortable barrier between your skin and your razor, resulting in incredible glide. And it's made with Gillette's unique Comfort Activating Formula that cools to soothe your skin with every stroke of your razor. Made with ingredients like Shea Butter and Vitamin E, Gillette SKIN Ultra Sensitive Shave Mousse will help your skin look and feel healthy without any sacrifice of comfort.",USD,6.97,Gillette,https://www.walmart.com/ip/Gillette-Skin-Ultra-Sensitive-Shave-Mousse-8-1oz/935578791,Personal Care,Shaving,Shaving Cream
23872277,"Softsheen-Carson Magic Shave Hair Removal Cream, Extra Strength Depilatory Cream, for Coarse Hair, 6 Oz.","<p>Give yourself a clean and comfortable shave with this SoftSheen-Carson Razor less Magic Shave Cream Extra-Strength Depilatory for Coarse Beards. It's formulated to help stop razor bumps and provide a closer shave than a razor. This Carson magic razor less cream shave leaves behind a light, fresh scent. It works in just four minutes and lasts for four days and it comes in an extra-strength formula that makes it ideal for coarse beards. The new and improved Magic Shave with Light Fresh Scent is available in Extra Strength, Regular Strength and Bald Head. It allows you to shave without a razor. No water is necessary when using this SoftSheen-Carson Razor less Magic Shave Cream Extra Strength Depilatory for Coarse Beards. It's available in a 6-oz container.</p>",USD,3.94,Softsheen-Carson,https://www.walmart.com/ip/Softsheen-Carson-Magic-Shave-Hair-Removal-Cream-Extra-Strength-Depilatory-Cream-for-Coarse-Hair-6-Oz/23872277,Personal Care,Shaving,Men's Shaving
48519890,"TL Care 100% Natural Cotton Percale Fitted Mini Crib Sheet, White, 24 x 38, Soft Breathable, for Boys and Girls","The 100 percent cotton percale 220 thread count fitted portable/mini crib sheet fits standard size Portable/Mini crib mattresses. The five-inch deep corners with elastic provide a secure fit for baby's comfort. Machine wash, tumble dry low for best results.",USD,10.62,TL Care Inc,https://www.walmart.com/ip/TL-Care-100-Natural-Cotton-Percale-Fitted-Mini-Crib-Sheet-White-24-x-38-Soft-Breathable-for-Boys-and-Girls/48519890,Baby,Nursery & Decor,Baby Bedding
1494442968,YUEHAO Kitchen Gadgets Disposable Aluminum Foil Tin Box Square Aluminum Foil Box Baking Color Tin Paper Box Cooking Utensils E,"Dear customer,Welcome to our store.The quality of our products is guaranteed and the price is favorable, please rest assured to buy!Regarding product information, it is recommended that you check the product details first. If you have any questions, please consult our customer service.<br>【Product Details】：Disposable Aluminum Foil Tin Box Square Aluminum Foil Box Baking Color Tin Paper Box<br>Features:<br>Food is everywhere, have you smelled the fragrant roasted durian, roasted cheese, roasted chicken , roasted enoki mushrooms? The use of aluminum foil tin box, thickening is not easy to deform, and has the function of keeping warm and fresh.<br>It can be used for grilling, steaming, grilling, open fire, charcoal grilling, and baking rice. Also suitable for air fryers, microwaves, ovens, steamers, etc.<br>Made of durable food grade aluminum foil, it is , hygienic and . It can be used in high temperature environments up to 660°C.<br>The perfect tableware for catering companies, takeaways, cooking classes, delis, food party planning and more.<br>Can be used as disposable tableware, no need to wash after use, discard and recycle. During a large , you no longer have to worry about cleaning for hours afterward.<br>Product Description:<br>Description：<br>Material : Food grade aluminum foil<br>Dimensions are shown.<br>Color: Multicolor<br>Package includes：<br>10 x Foil Boxs<br>Notice :<br>Due to the difference between different monitors or color reflecton in the monitor lighting,background etc, the picture may not reflect the actual color of the item.<br>Please allow 1-5mm error due to manual measurement.<br>",USD,3.49,YUEHAO,https://www.walmart.com/ip/YUEHAO-Kitchen-Gadgets-Disposable-Aluminum-Foil-Tin-Box-Square-Aluminum-Foil-Box-Baking-Color-Tin-Paper-Box-Cooking-Utensils-E/1494442968?variantFieldId=actual_color,Household Essentials,Paper & Plastic,Aluminum Foil
362862307,CyKill Bait Packs For Mice and Rats 0.75 oz. 100 pk,CyKill Bait Packs For Mice and Rats 0.75 oz. 100 pk,USD,85.16,CyKill,https://www.walmart.com/ip/CyKill-Bait-Packs-For-Mice-and-Rats-0-75-oz-100-pk/362862307,Household Essentials,Pest Control,Insect & Pest Baits
1265281263,Honeeladyy Sales Pipe Cleaning Stick Household Sterilization Deodorant Toilet Toilet Kitchen Floor Sewer Cleaning Dredging Agent,"household cleaning health & household

household essentials

household vacuum cleaners

household supplies

household cleaning tools

cleaning brushes for household use

paper & plastic household supplies",USD,3.97,Honeeladyy,https://www.walmart.com/ip/Honeeladyy-Sales-Pipe-Cleaning-Stick-Household-Sterilization-Deodorant-Toilet-Toilet-Kitchen-Floor-Sewer-Cleaning-Dredging-Agent/1265281263,Household Essentials,Cleaning Supplies,Toilet Bowl Cleaners
603678173,"Braun Precision Clean Replacement Toothbrush Heads, Pack of 4","Braun Precision Clean Replacement Toothbrush Heads, Pack of 4",USD,21.0,Oral-B,https://www.walmart.com/ip/Braun-Precision-Clean-Replacement-Toothbrush-Heads-Pack-of-4/603678173,Personal Care,Oral Care,Electric Toothbrushes
414008982,Strawberry Orthodontics Wax Relief 10pcs Cases Fruit Scent Gum Irritation,"<p><strong>Details:</strong></p><p> </p><p>Patient Relief Wax Sticks help soothe and prevent irritation to the gums caused by Braces and other Dental appliances</p><p>Designed for people in the process of orthodontic</p><p>High quality and brand new</p><p>Color: Random Color</p><p>Green: Green-apple scent</p><p>Pink: Strawberry scent</p><p>Blue: Mint scent</p><p>Orange: Orange scent</p><p>White: Original scent</p><p>Yellow: Lemon scent</p><p>Red: Rose scent</p><p>Purple: Grape scent</p><p>Beige: Osmanthus scent</p><p>Grass Green: Pineapple scent</p><p>Box Dimension: 55*37mm (Approx)</p><p> </p><p><strong>Package Contents:</strong></p><p> </p><p>10 * Orthodontics Wax (5pcs/box, 2 box)</p><p> </p><p><strong>How To Use:</strong></p><p> </p><p>Evenly applying and wrapping the protect wax on your orthodontic brace's wire,to reduce the wire friction with oral mucosa.</p><p> </p><p><strong>Notes:</strong></p><p> </p><p>1,The real color of the item may be slightly different from the pictures shown on website caused by many factors such as brightness of your monitor and light brightness.</p><p>2,Please allow slight manual measurement deviation for the data.</p><p><br></p>",USD,7.89,Yohoo,https://www.walmart.com/ip/Strawberry-Orthodontics-Wax-Relief-10pcs-Cases-Fruit-Scent-Gum-Irritation/414008982,Personal Care,Oral Care,Oral Pain Relief
808440636,The ConfiDental Pack of 5 Moldable Mouth Guard for Teeth Grinding Clenching Bruxism,"The ConfiDental Pack of 5 Moldable Mouth Guard for Teeth Grinding Clenching Bruxism <br><li>New product. Comes in original retail packaging. Box may show wear. </li><br><p><span>Our high quality professional mouthguard is an excellent dental appliance. For a better prevention, our mouthguard is made from soft thermo plastic premium medical grade BPA Free and Phthalate Free material. It’s comfortable for you to use it every day and night. Our guard is the best solution for teeth grinders. It protects both your upper (top) and lower (bottom) teeth. In addition, it can be used for a whitening tray in teeth whitening treatments. With the slim (thin) design, our mouth guards provide you with comfort when wearing it</span></p><ul><li><span>Our mouthguard is perfect for teeth grinding, an athletic dental guard and teeth whitening tray. Whether you are kid, youth or adult if you clench or grind your teeth and want to protect them, our bite guards are right for you. Whether you are into night time or daytime sports, our guards are perfect solution for you</span></li><li><span>Made with BPA free and Phthalates free premium grade material, Confidental nightguard are easy to clean and can be reused. The package comes with high quality case</span></li><li><span>Comfortable to use - Made of a moldable material, Confidental dental guards custom fits to accommodate any mouth size. Includes easy to follow instructions with a step by step video on how to use the product</span></li><li><span>Regular and Heavy-duty protection - Includes a total of 5 mouthguards, 3 for regular protection ( 3mm thickness ) and 2 for heavy-duty protection ( 6mm thickness )</span></li><li><span>Our mouthpieces are not only for teeth grinders but also for boxing pieces, football mouth piece, straightener trays</span></li></ul>",USD,31.88,The ConfiDental,https://www.walmart.com/ip/The-ConfiDental-Pack-of-5-Moldable-Mouth-Guard-for-Teeth-Grinding-Clenching-Bruxism/808440636,Personal Care,Oral Care,Denture Adhesive
357981116,14PCS Clothes Anti-Winding Cleaning Ball Reusable Hair Remover Washer Hair Catcher Dryer Ball For Clothes Dog Cat Pet,"<p>Cat Washing Balls Lint Animal Hair Remover Washing Machine Ball Cleaning Reusable Balls Pet Hair Dryer for Laundry</p>
<p><br><br></p>
<p>Description:</p>
<p><br><br></p>
<p>1. Sponge material can stick fluff, fluff and hair before lock washing machine.</p>
<p><br><br></p>
<p>2. It's convenient and quick to use, just put the ball and clothes in the washing machine.</p>
<p><br><br></p>
<p>3. Don't leave any dye on the clothes and it won't cause any deformation.</p>
<p><br><br></p>
<p>4. Help clean clothes, save time and energy</p>
<p><br><br></p>
<p>Specification:</p>
<p><br><br></p>
<p>Material: sponge &amp; pp</p>
<p><br><br></p>
<p>Color: As Pictures</p>
<p><br><br></p>
<p>Size: As Pictures</p>
<p><br><br></p>
<p>Package includes:</p>
<p><br><br></p>
<p>14/8/4/2 * balls</p>
<p><br><br></p>
<p>Grades:</p>
<p><br><br></p>
<p>1. Due to different monitor and light effects, the actual color of the item may be slightly different from the color shown in the pictures. Thank you!</p>
<p><br><br></p>
<p>2. Please allow 1-3cm measurement deviation due to manual measurement.</p>",USD,10.0,SKYCARPER,https://www.walmart.com/ip/14PCS-Clothes-Anti-Winding-Cleaning-Ball-Reusable-Hair-Remover-Washer-Hair-Catcher-Dryer-Ball-For-Clothes-Dog-Cat-Pet/357981116,Household Essentials,Laundry,Dryer Sheets
502465302,"Gleem Toothbrush Refill Head, White, 2 Count","Gleem toothbrushes strike perfect balance between form function, style substance, beauty intelligence. Replace your toothbrush head every with Gleem replacement brush heads.",USD,30.46,Gleem,https://www.walmart.com/ip/Gleem-Toothbrush-Refill-Head-White-2-Count/502465302,Personal Care,Oral Care,Electric Toothbrushes
49081560,"Colgate Baking Soda and Peroxide Whitening Toothpaste, Brisk Mint - 6 Ounce (2 Pack)","Colgate Baking Soda and Peroxide Whitening Toothpaste, with a great Brisk Mint flavor, refreshes & cleans for whiter teeth. This whitening toothpaste cleans deep, preventing cavities and the build-up of tartar. Our unique formula releases pure oxygen bubbles every time you brush your teeth for a clean, fresh sensation. This baking soda and peroxide whitening toothpaste has a Brisk Mint flavor that freshens breath.",USD,7.78,Colgate,https://www.walmart.com/ip/Colgate-Baking-Soda-and-Peroxide-Whitening-Toothpaste-Brisk-Mint-6-Ounce-2-Pack/49081560,Personal Care,Personal Care by Brand,Colgate
671553835,Jackpot Candles Size 6 Ring Cosmic Love Bath Bomb with Jewelry Inside USA Made Romantic Heart,"If you're looking for the kind of love that makes the stars collide and the heavens fall then Jackpot Candles new Cosmic Love heart bath bomb will help keep your sweetheart captivated by your love. When this pretty purple bath bomb is dropped into the tub the scent of sweet pea will surround your love along with surprise pink and blue fizz! At the end of the bath don't forget your surprise size 6 ring worth $15 - $5,000 that will add a little fun to your fling and help to cement your spiritual connection.",USD,19.94,Jackpot Candles,https://www.walmart.com/ip/Jackpot-Candles-Size-6-Ring-Cosmic-Love-Bath-Bomb-with-Jewelry-Inside-USA-Made-Romantic-Heart/671553835,Personal Care,Men's Essentials,Men's Bath & Body
158161610,Dionis Goat Milk Skincare - Hand Cream White Jasmine & Shea - 1 oz.,"Dionis Goat Milk Skincare - Lotion White Jasmine &amp; Shea -&nbsp;1 oz. (28 g)  Dionis Goat Milk Skincare Lotion White Jasmine &amp; Shea allows you to experience the restorative qualities of nature's richest ingredient, goat milk. Nourish your skin with a fresh delivery of milk, full of vitamins and proteins to replenish moisture. White Jasmine &amp; Shea is a distinctive scent of white jasmine blended with creamy shea. Hints of vanilla bean and coconut milk compliment this floral blend.    Cruelty Free   Paraben Free   Made in the USA     Dionis knows that when your skin feels good, you feel good. Goat milk offers benefits not found in traditional body care products. There is a reason that your skin feels soft and stays that way when you use Dionis Goat Milk Skincare products! The pH of goat milk is so close to that of your own skin, it absorbs easily and stays in the skin, keeping it hydrated and beautiful. The goat milk, and vitamins A and D also keep your skin looking great",USD,8.76,Dionis Goat Milk Skincare,https://www.walmart.com/ip/Dionis-Goat-Milk-Skincare-Hand-Cream-White-Jasmine-Shea-1-oz/158161610,Personal Care,Bath & Body,Hand Creams
1569252326,"Bee's Wrap Large Beeswax Bread Wrap, Into the Woods Print - Plastic-Free Food Storage","Ditch disposables and keep food fresh with Bee’s Wrap – the reusable, natural alternative to plastic wrap and bags. Made in the USA with organic cotton, beeswax, organic plant oil, and tree resin Bee’s Wrap is uniquely designed to minimize waste and maximize freshness. As beautiful as it is functional, you can wrap leftovers, cover bowls, prep meals, pack sandwiches and snacks on the go – all without plastic or silicone. Since launching in 2012, Bee’s Wrap is the industry leading beeswax wrap and trusted kitchen favorite.",USD,14.99,Bee's Wrap,https://www.walmart.com/ip/Bee-s-Wrap-Large-Beeswax-Bread-Wrap-Into-the-Woods-Print-Plastic-Free-Food-Storage/1569252326,Household Essentials,Paper & Plastic,Plastic Wrap
378638803,"AsaVea Premium Teeth Whitening Kit, LED Light, At-Home System Without Pain or Sensitivity, Effectively Removes Stains for Whiter Teeth","<p>Are you weary of painful, messy, or expensive teeth whitening options out there such as teeth whitening strips, moldable trays, charcoal powder, and long dental procedures?</p><p>Our AsaVea Teeth Whitening Kit offers an easy, ultra safe, clean, and fast method to whiten and brighten your teeth at the comfort of your home without pain or tooth sensitivity. We guarantee long-lasting results that will keep your smile bright and beautiful.</p><p>You’ll love how easy it is to use and how gentle the formula is for the enamel, gums, veneers, and braces. The teeth whitening gel helps remove yellow discoloration and surface stains from tea, cigarettes, coffee, wine, and soda.</p><p><b>Key features:</b></p><p>PROFESSIONAL &amp; COMPLETE AT-HOME KIT - This premium teeth whitening kit comes with a LED light, 1 mouth tray, 1 desensitizing gel, 3 whitening gels for an easy yet advanced whitening experience at the comfort of your own home.</p><p>SPEEDY &amp; EFFECTIVE TEETH WHITENING - Our whitening system immediately helps remove deep discoloration and surface stains in your teeth. You can see visible results after the first use! Say goodbye to yellow stains caused by tea, cigarettes, coffee,wine, and soda!</p><p>SAFE FOR ENAMEL &amp; PAINLESS - This proven whitening gel formula provides dramatic whitening results with no teeth sensitivity. It is gentle and safe for the enamel, gums, veneers, and braces.</p><p>COMFORTABLE TRAY FIT - The LED light mouth tray is very convenient to use and fits comfortably into any mouth without the need to boil and mold beforehand.</p><p><b>Teeth Whitening Kit Benefits:</b></p><ul><li>✔ Clean Mess-Free Kit</li><li>✔ Visible Results Immediately</li><li>✔ Long-Lasting Results</li><li>✔ Removes Yellow Discoloration</li><li>✔ Gentle on Enamel &amp; Gums</li><li>✔ Safe for Braces &amp; Veneers</li><li>✔ Convenient &amp; Easy to Use</li><li>✔ Produces No Sensitivity</li><li>✔ Automatic Shut Off Feature</li><li>✔ Money Back Guarantee</li></ul><p></p><p><b>PROFESSIONAL &amp; COMPLETE AT-HOME KIT</b></p><p>This premium teeth whitening kit comes with a LED light, 2 mouth tray, 1 desensitizing gel, 3 whitening gels, 1 shade guide, 1 mouth freshener and __ teeth wipes, for an easy yet advanced whitening experience at the comfort of your own home.</p>",USD,29.99,AsaVea,https://www.walmart.com/ip/AsaVea-Premium-Teeth-Whitening-Kit-LED-Light-At-Home-System-Without-Pain-or-Sensitivity-Effectively-Removes-Stains-for-Whiter-Teeth/378638803,Personal Care,Oral Care,Teeth Whitening
1340385066,BESTHUA Handheld Carpet Sweeper | Household Double-roller Table Carpet Brush | Multifunctional Manual Crumb Dirt Cleaner Tool for Floor Sofa Tablecloth&nbsp;,"<p>Description</p><p>The Carpet Table Brush quickly and quietly removes dirt, debris, hair, pet hair, and more. The compact and lightweight designs are easy to use and store. It is durable and can be used for a long time. <br>Specifications</p><p>Product name: Handheld Carpet Sweeper</p><p>Product material: PP</p><p>Product style: pink, purple, blue, beige</p><p>Product net weight: about 73-79g <br>Packing list</p><p>1 x Handheld Carpet Sweeper</p><p></p><p>Notice:</p><p>- Due to different lighting and screen settings, the color of the item may be slightly different from the picture.</p><p>- Due to different manual measurements, please allow for slight size differences.</p>",,,BESTHUA,https://www.walmart.com/ip/BESTHUA-Handheld-Carpet-Sweeper-Household-Double-roller-Table-Brush-Multifunctional-Manual-Crumb-Dirt-Cleaner-Tool-Floor-Sofa-Tablecloth-nbsp/1340385066,Household Essentials,Cleaning Supplies,Carpet & Floor Cleaners
414390354,Baby Bibs Burp Cloths Bath Towel Nursing Cover Breast Feeding Privacy Cover Comfortable,"<ul><li>Name:Baby Bath Towel</li><li>Model:F65250</li><li>Specifications</li><li>Color:Brown</li><li>Materials:14 cotton(6-layers)</li><li>Size: 41x41in</li><br><li>Features</li><li>-Easy to play and carry when out, does not affect weight and volume, safety and hygiene.</li><li>-Exquisite binding, neat and not off-line, soft feeling, not allow details to rub baby.</li><li>-6 layers of cotton gauze, quick water absorption, antibacterial and odorless.</li><li>-Healthy, soft, comfortable, antibacterial, durable, eco-friendly, absorbable.</li><li>-Bump design to increase water absorption by 50%.</li><li>-Made of soft skin care cotton.</li><br><li>Washing Method</li><li>-Hand wash gently, do not scald at high temperature, do not wring dry.</li><li>-Please keep it in a cool and dry place with good ventilation and avoid exposure to the sun.</li><br><li>Note</li><li>-This product is environmental protection simple packing, the product quality is very good, please do not mind.</li><li>-Please allow a bit error due to manual measurement. please make sure you do not mind before you bid.</li><li>-The color may have different as the difference display, please understand.</li><br><li>Package Included</li><li>1 x Bath Towel</li></ul>",USD,13.69,Bestgoods,https://www.walmart.com/ip/Baby-Bibs-Burp-Cloths-Bath-Towel-Nursing-Cover-Breast-Feeding-Privacy-Cover-Comfortable/414390354,Baby,Health & Safety,Baby Bath
